YearStart,LocationDesc,Value,Class,Subclass
2015,Minnesota,28.8,Education,High school graduate
2015,Mississippi,35,Education,High school graduate
2015,Missouri,32.7,Education,High school graduate
2015,Montana,24.6,Education,High school graduate
2015,Nebraska,34.1,Education,High school graduate
2015,Nevada,30.6,Education,High school graduate
2015,New Hampshire,30.9,Education,High school graduate
2015,New Jersey,29,Education,High school graduate
2015,New Mexico,30.3,Education,High school graduate
2015,New York,28.6,Education,High school graduate
2015,North Carolina,33.2,Education,High school graduate
2015,North Dakota,34.1,Education,High school graduate
2015,Ohio,32.4,Education,High school graduate
2015,Oklahoma,35,Education,High school graduate
2015,Oregon,29.9,Education,High school graduate
2015,Pennsylvania,34.2,Education,High school graduate
2015,Rhode Island,30,Education,High school graduate
2015,South Carolina,36.3,Education,High school graduate
2015,South Dakota,29.3,Education,High school graduate
2015,Tennessee,37,Education,High school graduate
2015,Texas,34,Education,High school graduate
2015,Utah,25,Education,High school graduate
2015,Vermont,31.2,Education,High school graduate
2015,Virginia,30.5,Education,High school graduate
2015,Washington,29.4,Education,High school graduate
2015,West Virginia,38.3,Education,High school graduate
2015,Wisconsin,32.1,Education,High school graduate
2015,Wyoming,30.9,Education,High school graduate
2015,Alabama,38.4,Education,Less than high school
2015,Alaska,30.2,Education,Less than high school
2015,Arizona,37.5,Education,Less than high school
2015,Arkansas,36.2,Education,Less than high school
2015,California,33.9,Education,Less than high school
2015,Colorado,28.8,Education,Less than high school
2015,Connecticut,34.5,Education,Less than high school
2015,Delaware,36.1,Education,Less than high school
2015,District of Columbia,40.3,Education,Less than high school
2015,Florida,28.7,Education,Less than high school
2015,Georgia,33.6,Education,Less than high school
2015,Hawaii,32,Education,Less than high school
2015,Idaho,32.8,Education,Less than high school
2015,Illinois,32.5,Education,Less than high school
2015,Indiana,26.1,Education,Less than high school
2015,Iowa,33.4,Education,Less than high school
2015,Kansas,39.3,Education,Less than high school
2015,Kentucky,36.4,Education,Less than high school
2015,Louisiana,40.2,Education,Less than high school
2015,Maine,32.4,Education,Less than high school
2015,Maryland,35.9,Education,Less than high school
2015,Massachusetts,34.8,Education,Less than high school
2015,Michigan,31.8,Education,Less than high school
2015,Minnesota,30.3,Education,Less than high school
2015,Mississippi,38.2,Education,Less than high school
2015,Missouri,38.5,Education,Less than high school
2015,Montana,27.5,Education,Less than high school
2015,Nebraska,29.6,Education,Less than high school
2015,Nevada,34.4,Education,Less than high school
2015,New Hampshire,28.9,Education,Less than high school
2015,New Jersey,32.6,Education,Less than high school
2015,New Mexico,35.1,Education,Less than high school
2015,New York,32.8,Education,Less than high school
2015,North Carolina,36.8,Education,Less than high school
2015,North Dakota,32.1,Education,Less than high school
2015,Ohio,28.7,Education,Less than high school
2015,Oklahoma,36,Education,Less than high school
2015,Oregon,34.1,Education,Less than high school
2015,Pennsylvania,32.3,Education,Less than high school
2015,Rhode Island,32.1,Education,Less than high school
2015,South Carolina,33.4,Education,Less than high school
2015,South Dakota,30.2,Education,Less than high school
2015,Tennessee,33.1,Education,Less than high school
2015,Texas,40.2,Education,Less than high school
2015,Utah,27.6,Education,Less than high school
2015,Vermont,34.2,Education,Less than high school
2015,Virginia,40.5,Education,Less than high school
2015,Washington,27.3,Education,Less than high school
2015,West Virginia,36.7,Education,Less than high school
2015,Wisconsin,28.9,Education,Less than high school
2015,Wyoming,24.9,Education,Less than high school
2015,Alabama,36.5,Education,Some college or technical school
2015,Alaska,33,Education,Some college or technical school
2015,Arizona,30.3,Education,Some college or technical school
2015,Arkansas,36.9,Education,Some college or technical school
2015,California,25.3,Education,Some college or technical school
2015,Colorado,21.8,Education,Some college or technical school
2015,Connecticut,26,Education,Some college or technical school
2015,Delaware,29.2,Education,Some college or technical school
2015,District of Columbia,28.8,Education,Some college or technical school
2015,Florida,28.3,Education,Some college or technical school
2015,Georgia,33,Education,Some college or technical school
2015,Hawaii,22.7,Education,Some college or technical school
2015,Idaho,30.1,Education,Some college or technical school
2015,Illinois,33.4,Education,Some college or technical school
2015,Indiana,32.3,Education,Some college or technical school
2015,Iowa,33.5,Education,Some college or technical school
2015,Kansas,34.5,Education,Some college or technical school
2015,Kentucky,35,Education,Some college or technical school
2015,Louisiana,35.2,Education,Some college or technical school
2015,Maine,31.7,Education,Some college or technical school
2015,Maryland,29.9,Education,Some college or technical school
2015,Massachusetts,26.5,Education,Some college or technical school
2015,Michigan,32.1,Education,Some college or technical school
2015,Minnesota,27,Education,Some college or technical school
2015,Mississippi,37.2,Education,Some college or technical school
2015,Missouri,32.6,Education,Some college or technical school
2015,Montana,25.8,Education,Some college or technical school
2015,Nebraska,34.3,Education,Some college or technical school
2015,Nevada,23.5,Education,Some college or technical school
2015,New Hampshire,26.9,Education,Some college or technical school
2015,New Jersey,25.1,Education,Some college or technical school
2015,New Mexico,29.8,Education,Some college or technical school
2015,New York,26.5,Education,Some college or technical school
2015,North Carolina,30.7,Education,Some college or technical school
2015,North Dakota,31.7,Education,Some college or technical school
2015,Ohio,32.8,Education,Some college or technical school
2015,Oklahoma,36.3,Education,Some college or technical school
2015,Oregon,35.7,Education,Some college or technical school
2015,Pennsylvania,31.8,Education,Some college or technical school
2015,Rhode Island,24.9,Education,Some college or technical school
2015,South Carolina,31,Education,Some college or technical school
2015,South Dakota,32.8,Education,Some college or technical school
2015,Tennessee,35.5,Education,Some college or technical school
2015,Texas,32.5,Education,Some college or technical school
2015,Utah,25.8,Education,Some college or technical school
2015,Vermont,25.6,Education,Some college or technical school
2015,Virginia,30.3,Education,Some college or technical school
2015,Washington,29.4,Education,Some college or technical school
2015,West Virginia,33.6,Education,Some college or technical school
2015,Wisconsin,34.4,Education,Some college or technical school
2015,Wyoming,33.3,Education,Some college or technical school
2015,Alabama,36.4,Gender,Female
2015,Alaska,30.5,Gender,Female
2015,Arizona,27.1,Gender,Female
2015,Arkansas,33.9,Gender,Female
2015,California,23.7,Gender,Female
2015,Colorado,20.2,Gender,Female
2015,Connecticut,23.9,Gender,Female
2015,Delaware,31.2,Gender,Female
2015,District of Columbia,26.4,Gender,Female
2015,Florida,25.9,Gender,Female
2015,Illinois,31.9,Gender,Female
2015,Georgia,32.3,Gender,Female
2015,Hawaii,19.7,Gender,Female
2015,Idaho,27.3,Gender,Female
2015,Indiana,30.7,Gender,Female
2015,Iowa,29.3,Gender,Female
2015,Kansas,33.3,Gender,Female
2015,Kentucky,32.9,Gender,Female
2015,Massachusetts,23,Gender,Female
2015,Louisiana,36.5,Gender,Female
2015,Maine,30.9,Gender,Female
2015,Maryland,29.8,Gender,Female
2015,Michigan,30.6,Gender,Female
2015,Minnesota,24.3,Gender,Female
2015,Mississippi,37.2,Gender,Female
2015,Missouri,31.2,Gender,Female
2015,Montana,23.4,Gender,Female
2015,Nebraska,29.8,Gender,Female
2015,Nevada,25.4,Gender,Female
2015,New Hampshire,24.6,Gender,Female
2015,New Jersey,23.7,Gender,Female
2015,New Mexico,28.5,Gender,Female
2015,New York,24.3,Gender,Female
2015,North Carolina,31.3,Gender,Female
2015,North Dakota,27.1,Gender,Female
2015,Ohio,28.4,Gender,Female
2015,Oklahoma,34,Gender,Female
2015,Oregon,28.9,Gender,Female
2015,South Dakota,28.5,Gender,Female
2015,Pennsylvania,30.1,Gender,Female
2015,Rhode Island,24.1,Gender,Female
2015,South Carolina,33.1,Gender,Female
2015,Tennessee,34.5,Gender,Female
2015,Texas,33.1,Gender,Female
2015,Utah,24,Gender,Female
2015,Vermont,25.6,Gender,Female
2015,Virginia,29.7,Gender,Female
2015,Washington,25.9,Gender,Female
2015,West Virginia,33.8,Gender,Female
2015,Wisconsin,30.1,Gender,Female
2015,Wyoming,27.8,Gender,Female
2015,Idaho,29.8,Gender,Male
2015,Alabama,34.9,Gender,Male
2015,Alaska,29.3,Gender,Male
2015,Arizona,29.6,Gender,Male
2015,Arkansas,35.1,Gender,Male
2015,California,24.6,Gender,Male
2015,Colorado,20.2,Gender,Male
2015,Connecticut,26.6,Gender,Male
2015,Delaware,28.1,Gender,Male
2015,District of Columbia,17.6,Gender,Male
2015,Florida,27.7,Gender,Male
2015,Georgia,29.1,Gender,Male
2015,Hawaii,25.5,Gender,Male
2015,Illinois,29.7,Gender,Male
2015,Indiana,31.9,Gender,Male
2015,Iowa,34.8,Gender,Male
2015,Kansas,35.1,Gender,Male
2015,Kentucky,36.2,Gender,Male
2015,Maine,29.1,Gender,Male
2015,Louisiana,35.9,Gender,Male
2015,Maryland,28,Gender,Male
2015,Massachusetts,25.5,Gender,Male
2015,Michigan,31.7,Gender,Male
2015,Minnesota,27.8,Gender,Male
2015,Mississippi,33.9,Gender,Male
2015,Missouri,33.5,Gender,Male
2015,Montana,23.7,Gender,Male
2015,Nebraska,32.9,Gender,Male
2015,Nevada,27.9,Gender,Male
2015,New Hampshire,28,Gender,Male
2015,New Jersey,27.4,Gender,Male
2015,New Mexico,29.2,Gender,Male
2015,New York,25.8,Gender,Male
2015,North Carolina,28.9,Gender,Male
2015,North Dakota,34.5,Gender,Male
2015,Ohio,31.1,Gender,Male
2015,Oklahoma,33.7,Gender,Male
2015,Oregon,31.1,Gender,Male
2015,Pennsylvania,29.9,Gender,Male
2015,Rhode Island,27.9,Gender,Male
2015,South Carolina,30.3,Gender,Male
2015,South Dakota,32.2,Gender,Male
2015,Tennessee,33.1,Gender,Male
2015,Texas,31.7,Gender,Male
2015,Utah,24.9,Gender,Male
2015,Vermont,24.7,Gender,Male
2015,Virginia,28.8,Gender,Male
2015,Washington,26.9,Gender,Male
2015,West Virginia,37.4,Gender,Male
2015,Wisconsin,31.2,Gender,Male
2015,Wyoming,30.1,Gender,Male
2015,Alabama,39.3,Income,"$15,000 - $24,999"
2015,Alaska,31,Income,"$15,000 - $24,999"
2015,Arizona,33.5,Income,"$15,000 - $24,999"
2015,Arkansas,32.6,Income,"$15,000 - $24,999"
2015,California,28.5,Income,"$15,000 - $24,999"
2015,Colorado,22.5,Income,"$15,000 - $24,999"
2015,Connecticut,32.1,Income,"$15,000 - $24,999"
2015,Delaware,40.6,Income,"$15,000 - $24,999"
2015,District of Columbia,30.3,Income,"$15,000 - $24,999"
2015,Florida,30,Income,"$15,000 - $24,999"
2015,Georgia,37.1,Income,"$15,000 - $24,999"
2015,Hawaii,22.3,Income,"$15,000 - $24,999"
2015,Idaho,35.2,Income,"$15,000 - $24,999"
2015,Illinois,36.1,Income,"$15,000 - $24,999"
2015,Indiana,34,Income,"$15,000 - $24,999"
2015,Iowa,35.1,Income,"$15,000 - $24,999"
2015,Kansas,37.7,Income,"$15,000 - $24,999"
2015,Kentucky,41.2,Income,"$15,000 - $24,999"
2015,Louisiana,41.3,Income,"$15,000 - $24,999"
2015,Maine,33.4,Income,"$15,000 - $24,999"
2015,Maryland,29.2,Income,"$15,000 - $24,999"
2015,Massachusetts,30.1,Income,"$15,000 - $24,999"
2015,Michigan,36.2,Income,"$15,000 - $24,999"
2015,Minnesota,31.1,Income,"$15,000 - $24,999"
2015,Mississippi,40.1,Income,"$15,000 - $24,999"
2015,Missouri,34.5,Income,"$15,000 - $24,999"
2015,Montana,26.9,Income,"$15,000 - $24,999"
2015,Nebraska,34.5,Income,"$15,000 - $24,999"
2015,Nevada,25.7,Income,"$15,000 - $24,999"
2015,New Hampshire,29.7,Income,"$15,000 - $24,999"
2015,New Jersey,31.5,Income,"$15,000 - $24,999"
2015,New Mexico,33.5,Income,"$15,000 - $24,999"
2015,New York,28.7,Income,"$15,000 - $24,999"
2015,North Carolina,35.6,Income,"$15,000 - $24,999"
2015,North Dakota,35,Income,"$15,000 - $24,999"
2015,Ohio,32.8,Income,"$15,000 - $24,999"
2015,Oklahoma,38.1,Income,"$15,000 - $24,999"
2015,Oregon,33.9,Income,"$15,000 - $24,999"
2015,Pennsylvania,36.2,Income,"$15,000 - $24,999"
2015,Rhode Island,29.1,Income,"$15,000 - $24,999"
2015,South Carolina,34.1,Income,"$15,000 - $24,999"
2015,South Dakota,32.3,Income,"$15,000 - $24,999"
2015,Tennessee,35.2,Income,"$15,000 - $24,999"
2015,Texas,36,Income,"$15,000 - $24,999"
2015,Utah,26,Income,"$15,000 - $24,999"
2015,Vermont,30.9,Income,"$15,000 - $24,999"
2015,Virginia,34,Income,"$15,000 - $24,999"
2015,Washington,29.6,Income,"$15,000 - $24,999"
2015,West Virginia,38.9,Income,"$15,000 - $24,999"
2015,Wisconsin,38.4,Income,"$15,000 - $24,999"
2015,Wyoming,35.9,Income,"$15,000 - $24,999"
2015,Alabama,38.8,Income,"$25,000 - $34,999"
2015,Alaska,26,Income,"$25,000 - $34,999"
2015,Arizona,28,Income,"$25,000 - $34,999"
2015,Arkansas,32.5,Income,"$25,000 - $34,999"
2015,California,30.2,Income,"$25,000 - $34,999"
2015,Colorado,23.7,Income,"$25,000 - $34,999"
2015,Connecticut,29.1,Income,"$25,000 - $34,999"
2015,Delaware,33.2,Income,"$25,000 - $34,999"
2015,District of Columbia,19.8,Income,"$25,000 - $34,999"
2015,Florida,28.7,Income,"$25,000 - $34,999"
2015,Georgia,30.8,Income,"$25,000 - $34,999"
2015,Hawaii,23.3,Income,"$25,000 - $34,999"
2015,Idaho,30.3,Income,"$25,000 - $34,999"
2015,Illinois,30.1,Income,"$25,000 - $34,999"
2015,Indiana,38.1,Income,"$25,000 - $34,999"
2015,Iowa,38.7,Income,"$25,000 - $34,999"
2015,Kansas,38,Income,"$25,000 - $34,999"
2015,Kentucky,39,Income,"$25,000 - $34,999"
2015,Louisiana,40,Income,"$25,000 - $34,999"
2015,Maine,30.2,Income,"$25,000 - $34,999"
2015,Maryland,33.7,Income,"$25,000 - $34,999"
2015,Massachusetts,28.7,Income,"$25,000 - $34,999"
2015,Michigan,36.1,Income,"$25,000 - $34,999"
2015,Minnesota,29.9,Income,"$25,000 - $34,999"
2015,Mississippi,36.5,Income,"$25,000 - $34,999"
2015,Missouri,32,Income,"$25,000 - $34,999"
2015,Montana,24.9,Income,"$25,000 - $34,999"
2015,Nebraska,36.5,Income,"$25,000 - $34,999"
2015,Nevada,31.9,Income,"$25,000 - $34,999"
2015,New Hampshire,27.2,Income,"$25,000 - $34,999"
2015,New Jersey,32,Income,"$25,000 - $34,999"
2015,New Mexico,33.2,Income,"$25,000 - $34,999"
2015,New York,26.4,Income,"$25,000 - $34,999"
2015,North Carolina,37.3,Income,"$25,000 - $34,999"
2015,North Dakota,34.7,Income,"$25,000 - $34,999"
2015,Ohio,31.9,Income,"$25,000 - $34,999"
2015,Oklahoma,31.9,Income,"$25,000 - $34,999"
2015,Oregon,34.6,Income,"$25,000 - $34,999"
2015,Pennsylvania,33.2,Income,"$25,000 - $34,999"
2015,Rhode Island,33.8,Income,"$25,000 - $34,999"
2015,South Carolina,32.5,Income,"$25,000 - $34,999"
2015,South Dakota,34.8,Income,"$25,000 - $34,999"
2015,Tennessee,35.4,Income,"$25,000 - $34,999"
2015,Texas,35.7,Income,"$25,000 - $34,999"
2015,Utah,28.5,Income,"$25,000 - $34,999"
2015,Vermont,30.6,Income,"$25,000 - $34,999"
2015,Virginia,29.2,Income,"$25,000 - $34,999"
2015,Washington,31.4,Income,"$25,000 - $34,999"
2015,West Virginia,41,Income,"$25,000 - $34,999"
2015,Wisconsin,30.1,Income,"$25,000 - $34,999"
2015,Wyoming,31.3,Income,"$25,000 - $34,999"
2015,Alabama,36.5,Income,"$35,000 - $49,999"
2015,Alaska,31.7,Income,"$35,000 - $49,999"
2015,Arizona,28.4,Income,"$35,000 - $49,999"
2015,Arkansas,37.3,Income,"$35,000 - $49,999"
2015,California,27.4,Income,"$35,000 - $49,999"
2015,Colorado,21.5,Income,"$35,000 - $49,999"
2015,Connecticut,27.7,Income,"$35,000 - $49,999"
2015,Delaware,31.1,Income,"$35,000 - $49,999"
2015,District of Columbia,27.8,Income,"$35,000 - $49,999"
2015,Florida,29.1,Income,"$35,000 - $49,999"
2015,Georgia,33.8,Income,"$35,000 - $49,999"
2015,Hawaii,23.7,Income,"$35,000 - $49,999"
2015,Idaho,34.5,Income,"$35,000 - $49,999"
2015,Illinois,27.8,Income,"$35,000 - $49,999"
2015,Indiana,29.6,Income,"$35,000 - $49,999"
2015,Iowa,33.9,Income,"$35,000 - $49,999"
2015,Kansas,37.3,Income,"$35,000 - $49,999"
2015,Kentucky,33.6,Income,"$35,000 - $49,999"
2015,Louisiana,35.8,Income,"$35,000 - $49,999"
2015,Maine,30.3,Income,"$35,000 - $49,999"
2015,Maryland,36.4,Income,"$35,000 - $49,999"
2015,Massachusetts,27.4,Income,"$35,000 - $49,999"
2015,Michigan,34,Income,"$35,000 - $49,999"
2015,Minnesota,26.5,Income,"$35,000 - $49,999"
2015,Mississippi,35.8,Income,"$35,000 - $49,999"
2015,Missouri,31.9,Income,"$35,000 - $49,999"
2015,Montana,25.1,Income,"$35,000 - $49,999"
2015,Nebraska,33.3,Income,"$35,000 - $49,999"
2015,Nevada,28.7,Income,"$35,000 - $49,999"
2015,New Hampshire,29.9,Income,"$35,000 - $49,999"
2015,New Jersey,27,Income,"$35,000 - $49,999"
2015,New Mexico,26.6,Income,"$35,000 - $49,999"
2015,New York,25,Income,"$35,000 - $49,999"
2015,North Carolina,30,Income,"$35,000 - $49,999"
2015,North Dakota,30.3,Income,"$35,000 - $49,999"
2015,Ohio,32.5,Income,"$35,000 - $49,999"
2015,Oklahoma,38.7,Income,"$35,000 - $49,999"
2015,Oregon,32.4,Income,"$35,000 - $49,999"
2015,Pennsylvania,33.6,Income,"$35,000 - $49,999"
2015,Rhode Island,26.7,Income,"$35,000 - $49,999"
2015,South Carolina,33,Income,"$35,000 - $49,999"
2015,South Dakota,33.4,Income,"$35,000 - $49,999"
2015,Tennessee,33.4,Income,"$35,000 - $49,999"
2015,Texas,32.3,Income,"$35,000 - $49,999"
2015,Utah,27.4,Income,"$35,000 - $49,999"
2015,Vermont,27.8,Income,"$35,000 - $49,999"
2015,Virginia,32.4,Income,"$35,000 - $49,999"
2015,Washington,29.8,Income,"$35,000 - $49,999"
2015,West Virginia,33.2,Income,"$35,000 - $49,999"
2015,Wisconsin,33.6,Income,"$35,000 - $49,999"
2015,Wyoming,30.1,Income,"$35,000 - $49,999"
2015,Alabama,34.6,Income,"$50,000 - $74,999"
2015,Alaska,29,Income,"$50,000 - $74,999"
2015,Arizona,30.5,Income,"$50,000 - $74,999"
2015,Arkansas,36.7,Income,"$50,000 - $74,999"
2015,California,25.4,Income,"$50,000 - $74,999"
2015,Colorado,21.9,Income,"$50,000 - $74,999"
2015,Connecticut,25.2,Income,"$50,000 - $74,999"
2015,Delaware,30.2,Income,"$50,000 - $74,999"
2015,District of Columbia,23.9,Income,"$50,000 - $74,999"
2015,Florida,27.1,Income,"$50,000 - $74,999"
2015,Georgia,33.2,Income,"$50,000 - $74,999"
2015,Hawaii,24.7,Income,"$50,000 - $74,999"
2015,Idaho,26.8,Income,"$50,000 - $74,999"
2015,Illinois,31.6,Income,"$50,000 - $74,999"
2015,Indiana,33.9,Income,"$50,000 - $74,999"
2015,Iowa,38,Income,"$50,000 - $74,999"
2015,Kansas,34.3,Income,"$50,000 - $74,999"
2015,Kentucky,35.7,Income,"$50,000 - $74,999"
2015,Louisiana,34.2,Income,"$50,000 - $74,999"
2015,Maine,30.1,Income,"$50,000 - $74,999"
2015,Maryland,32.7,Income,"$50,000 - $74,999"
2015,Massachusetts,26.8,Income,"$50,000 - $74,999"
2015,Michigan,33.5,Income,"$50,000 - $74,999"
2015,Minnesota,29.3,Income,"$50,000 - $74,999"
2015,Mississippi,35.2,Income,"$50,000 - $74,999"
2015,Missouri,31.8,Income,"$50,000 - $74,999"
2015,Montana,24.2,Income,"$50,000 - $74,999"
2015,Nebraska,33.1,Income,"$50,000 - $74,999"
2015,Nevada,30,Income,"$50,000 - $74,999"
2015,New Hampshire,30.2,Income,"$50,000 - $74,999"
2015,New Jersey,26.4,Income,"$50,000 - $74,999"
2015,New Mexico,31.3,Income,"$50,000 - $74,999"
2015,New York,25.4,Income,"$50,000 - $74,999"
2015,North Carolina,28.7,Income,"$50,000 - $74,999"
2015,North Dakota,30.7,Income,"$50,000 - $74,999"
2015,Ohio,32.3,Income,"$50,000 - $74,999"
2015,Oklahoma,33.6,Income,"$50,000 - $74,999"
2015,Oregon,30.5,Income,"$50,000 - $74,999"
2015,Pennsylvania,33.2,Income,"$50,000 - $74,999"
2015,Rhode Island,28.3,Income,"$50,000 - $74,999"
2015,South Carolina,32.1,Income,"$50,000 - $74,999"
2015,South Dakota,32.6,Income,"$50,000 - $74,999"
2015,Tennessee,37.2,Income,"$50,000 - $74,999"
2015,Texas,29.9,Income,"$50,000 - $74,999"
2015,Utah,24.9,Income,"$50,000 - $74,999"
2015,Vermont,27.8,Income,"$50,000 - $74,999"
2015,Virginia,30.8,Income,"$50,000 - $74,999"
2015,Washington,27.4,Income,"$50,000 - $74,999"
2015,West Virginia,39.4,Income,"$50,000 - $74,999"
2015,Wisconsin,28.2,Income,"$50,000 - $74,999"
2015,Wyoming,28.6,Income,"$50,000 - $74,999"
2015,Alabama,32.7,Income,"$75,000 or greater"
2015,Alaska,30.8,Income,"$75,000 or greater"
2015,Arizona,24.8,Income,"$75,000 or greater"
2015,Arkansas,30,Income,"$75,000 or greater"
2015,California,19.1,Income,"$75,000 or greater"
2015,Colorado,17.4,Income,"$75,000 or greater"
2015,Connecticut,22.6,Income,"$75,000 or greater"
2015,Delaware,26,Income,"$75,000 or greater"
2015,District of Columbia,12.5,Income,"$75,000 or greater"
2015,Florida,24,Income,"$75,000 or greater"
2015,Georgia,24.6,Income,"$75,000 or greater"
2015,Hawaii,21.6,Income,"$75,000 or greater"
2015,Idaho,22.5,Income,"$75,000 or greater"
2015,Illinois,28.4,Income,"$75,000 or greater"
2015,Indiana,28.4,Income,"$75,000 or greater"
2015,Iowa,28,Income,"$75,000 or greater"
2015,Kansas,31,Income,"$75,000 or greater"
2015,Kentucky,35.4,Income,"$75,000 or greater"
2015,Louisiana,32.7,Income,"$75,000 or greater"
2015,Maine,24.7,Income,"$75,000 or greater"
2015,Maryland,24,Income,"$75,000 or greater"
2015,Massachusetts,19.3,Income,"$75,000 or greater"
2015,Michigan,27,Income,"$75,000 or greater"
2015,Minnesota,23.2,Income,"$75,000 or greater"
2015,Mississippi,30.5,Income,"$75,000 or greater"
2015,Missouri,33.4,Income,"$75,000 or greater"
2015,Montana,19.8,Income,"$75,000 or greater"
2015,Nebraska,27.9,Income,"$75,000 or greater"
2015,Nevada,25,Income,"$75,000 or greater"
2015,New Hampshire,22.8,Income,"$75,000 or greater"
2015,New Jersey,22.9,Income,"$75,000 or greater"
2015,New Mexico,22.8,Income,"$75,000 or greater"
2015,New York,21.5,Income,"$75,000 or greater"
2015,North Carolina,23.6,Income,"$75,000 or greater"
2015,North Dakota,31.2,Income,"$75,000 or greater"
2015,Ohio,25.1,Income,"$75,000 or greater"
2015,Oklahoma,30.8,Income,"$75,000 or greater"
2015,Oregon,25.7,Income,"$75,000 or greater"
2015,Pennsylvania,24.5,Income,"$75,000 or greater"
2015,Rhode Island,23,Income,"$75,000 or greater"
2015,South Carolina,28.2,Income,"$75,000 or greater"
2015,South Dakota,28.4,Income,"$75,000 or greater"
2015,Tennessee,32.4,Income,"$75,000 or greater"
2015,Texas,28.3,Income,"$75,000 or greater"
2015,Utah,21.9,Income,"$75,000 or greater"
2015,Vermont,20.2,Income,"$75,000 or greater"
2015,Virginia,25.2,Income,"$75,000 or greater"
2015,Washington,23,Income,"$75,000 or greater"
2015,West Virginia,33.9,Income,"$75,000 or greater"
2015,Wisconsin,28.5,Income,"$75,000 or greater"
2015,Wyoming,25.2,Income,"$75,000 or greater"
2015,Alabama,31.2,Income,Data not reported
2015,Alaska,21.9,Income,Data not reported
2015,Arizona,23.6,Income,Data not reported
2015,Arkansas,31.7,Income,Data not reported
2015,California,19.6,Income,Data not reported
2015,Colorado,18.2,Income,Data not reported
2015,Connecticut,19.3,Income,Data not reported
2015,Delaware,22.1,Income,Data not reported
2015,District of Columbia,27.1,Income,Data not reported
2015,Florida,22.2,Income,Data not reported
2015,Georgia,24.8,Income,Data not reported
2015,Hawaii,18.8,Income,Data not reported
2015,Idaho,24.7,Income,Data not reported
2015,Illinois,26,Income,Data not reported
2015,Indiana,26.2,Income,Data not reported
2015,Iowa,24.7,Income,Data not reported
2015,Kansas,29.6,Income,Data not reported
2015,Kentucky,30.5,Income,Data not reported
2015,Louisiana,31.7,Income,Data not reported
2015,Maine,31.7,Income,Data not reported
2015,Maryland,25.2,Income,Data not reported
2015,Massachusetts,23,Income,Data not reported
2015,Michigan,25.7,Income,Data not reported
2015,Minnesota,21.3,Income,Data not reported
2015,Mississippi,27,Income,Data not reported
2015,Missouri,25.9,Income,Data not reported
2015,Montana,20.5,Income,Data not reported
2015,Nebraska,26.5,Income,Data not reported
2015,Nevada,20.6,Income,Data not reported
2015,New Hampshire,21.8,Income,Data not reported
2015,New Jersey,21.3,Income,Data not reported
2015,New Mexico,24.5,Income,Data not reported
2015,New York,20.9,Income,Data not reported
2015,North Carolina,27.9,Income,Data not reported
2015,North Dakota,23.5,Income,Data not reported
2015,Ohio,28.2,Income,Data not reported
2015,Oklahoma,29.8,Income,Data not reported
2015,Oregon,24.8,Income,Data not reported
2015,Pennsylvania,24.6,Income,Data not reported
2015,Rhode Island,19.3,Income,Data not reported
2015,South Carolina,26.7,Income,Data not reported
2015,South Dakota,22.8,Income,Data not reported
2015,Tennessee,26.3,Income,Data not reported
2015,Texas,30,Income,Data not reported
2015,Utah,22,Income,Data not reported
2015,Vermont,20.4,Income,Data not reported
2015,Virginia,25.1,Income,Data not reported
2015,Washington,22,Income,Data not reported
2015,West Virginia,30.2,Income,Data not reported
2015,Wisconsin,22.4,Income,Data not reported
2015,Wyoming,27.7,Income,Data not reported
2015,Alabama,40.5,Income,"Less than $15,000"
2015,Alaska,40.1,Income,"Less than $15,000"
2015,Arizona,34.8,Income,"Less than $15,000"
2015,Arkansas,43.8,Income,"Less than $15,000"
2015,California,29.5,Income,"Less than $15,000"
2015,Colorado,24.5,Income,"Less than $15,000"
2015,Connecticut,36.6,Income,"Less than $15,000"
2015,Delaware,37.1,Income,"Less than $15,000"
2015,District of Columbia,35,Income,"Less than $15,000"
2015,Florida,29.1,Income,"Less than $15,000"
2015,Georgia,36.2,Income,"Less than $15,000"
2015,Hawaii,27.1,Income,"Less than $15,000"
2015,Idaho,28.7,Income,"Less than $15,000"
2015,Illinois,37.7,Income,"Less than $15,000"
2015,Indiana,32.3,Income,"Less than $15,000"
2015,Iowa,32.1,Income,"Less than $15,000"
2015,Kansas,38.4,Income,"Less than $15,000"
2015,Kentucky,37.1,Income,"Less than $15,000"
2015,Louisiana,43.1,Income,"Less than $15,000"
2015,Maine,36.5,Income,"Less than $15,000"
2015,Maryland,41,Income,"Less than $15,000"
2015,Massachusetts,31.6,Income,"Less than $15,000"
2015,Michigan,32.8,Income,"Less than $15,000"
2015,Minnesota,30.1,Income,"Less than $15,000"
2015,Mississippi,43.1,Income,"Less than $15,000"
2015,Missouri,39.5,Income,"Less than $15,000"
2015,Montana,28.6,Income,"Less than $15,000"
2015,Nebraska,32.8,Income,"Less than $15,000"
2015,Nevada,33.3,Income,"Less than $15,000"
2015,New Hampshire,40.2,Income,"Less than $15,000"
2015,New Jersey,30.9,Income,"Less than $15,000"
2015,New Mexico,31.5,Income,"Less than $15,000"
2015,New York,35.1,Income,"Less than $15,000"
2015,North Carolina,34.8,Income,"Less than $15,000"
2015,North Dakota,34.2,Income,"Less than $15,000"
2015,Ohio,30.4,Income,"Less than $15,000"
2015,Oklahoma,37.5,Income,"Less than $15,000"
2015,Oregon,38.2,Income,"Less than $15,000"
2015,Pennsylvania,36.8,Income,"Less than $15,000"
